attribute_id,attribute_name,DisToAll,Chicken,Pizza,Burger,Salad,Pasta,Sushi,Steak,Tacos,Soup,Sandwich,Fries,Hotdog,Curry,Rice,Fish,Cake
546,intestines,1.34164,0.894427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447214,0
547,orchid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,plastic,1.71791,0.624695,0,0,0,0,0,0,0,0.624695,0,0,0,0,0,0,0.468521
549,garnishes,1.71499,0,0,0,0.342997,0.857493,0,0,0.171499,0.342997,0,0,0,0,0,0,0
550,thin,1.41421,0,0,0,0,0,0,0,0,0.707107,0,0,0,0,0,0,0.707107
551,mango,2.57519,0.367884,0,0,0.367884,0.429198,0,0,0.367884,0.367884,0.183942,0,0,0,0,0,0.490511
552,perfect,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,creme,1.4,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.8
554,egg,2.54335,0.377725,0.125908,0,0.15109,0.0755449,0,0.100727,0,0.377725,0.251816,0.15109,0,0,0,0.201453,0.730268
555,marmalade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,meatballs,2.98165,0.441726,0.110432,0,0.165647,0.38651,0.331295,0.38651,0.110432,0.165647,0.331295,0.441726,0,0,0,0,0.110432
557,vegetarian,2.80604,0.291536,0.327978,0.583072,0.145768,0,0.327978,0.036442,0.327978,0.145768,0.400862,0.218652,0,0,0,0,0
558,ragu,2.05718,0.0894427,0,0,0.357771,0.268328,0.626099,0,0.626099,0.0894427,0,0,0,0,0,0,0
559,cupcakes,1.33888,0,0.182574,0,0,0,0,0,0.0608581,0,0,0.121716,0,0,0,0,0.973729
560,feasted,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
561,brew,1.63299,0,0.816497,0,0,0,0,0,0,0.408248,0,0.408248,0,0,0,0,0
562,mutton,2.1395,0.691223,0,0,0,0.0658308,0,0.559562,0.263323,0.131662,0.0987462,0.329154,0,0,0,0,0
563,pernod,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
564,pastrami,1.94757,0.0499376,0,0.499376,0,0,0.149813,0.249688,0.0499376,0,0.799002,0.149813,0,0,0,0,0
565,doughnuts,2.54925,0.182089,0.619103,0.364179,0,0,0.182089,0.0728357,0.0728357,0.0364179,0.473432,0.400596,0,0,0,0,0.145671
566,shack,1.26491,0,0.948683,0,0,0,0,0,0,0,0.316228,0,0,0,0,0,0
567,fat,2.41512,0.786318,0.224662,0,0.168497,0.0561656,0,0.280828,0,0.336994,0.0561656,0.280828,0,0,0,0.112331,0.112331
568,bring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
569,comes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
570,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
571,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,sponge,1.85996,0.348743,0,0,0,0,0,0,0,0.581238,0,0,0,0,0,0.697486,0.232495
573,breed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,sized,2.04656,0.361158,0.481543,0,0,0,0,0,0,0.240772,0.722315,0,0,0,0,0.240772,0
575,broth,2.06919,0.0985329,0,0,0.492665,0.788263,0,0,0,0.295599,0.0985329,0.0985329,0,0,0.0985329,0,0.0985329
576,quart,2.55498,0.0655122,0.262049,0,0.196537,0.393073,0,0.196537,0,0.327561,0.393073,0.0655122,0,0,0,0,0.655122
577,artichoke,2.22692,0.247436,0,0,0.494872,0.57735,0,0.329914,0,0.494872,0,0,0,0,0,0,0.0824786
578,spawn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,species,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,tarts,2.55362,0,0.309529,0,0.386912,0.309529,0,0,0.541676,0.232147,0,0.309529,0,0,0,0,0.464294
581,chewy,2.08958,0.298511,0,0,0.0995037,0.0995037,0,0.696526,0,0.0995037,0,0.199007,0,0,0,0,0.597022
582,tempura,1.20645,0.0386064,0,0,0.0289548,0.0193032,0.994114,0,0.0868643,0.0386064,0,0,0,0,0,0,0
583,boned,1.73205,0.57735,0,0,0,0,0,0.57735,0.57735,0,0,0,0,0,0,0,0
584,eateries,1.70941,0,0.569803,0,0,0,0.455842,0,0.683763,0,0,0,0,0,0,0,0
585,linkless,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
586,gutta,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
587,altare,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
588,capitula,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,strawberries,2.15666,0.323498,0,0,0.431331,0.431331,0,0,0,0.646997,0,0,0,0,0,0,0.323498
590,platters,2.61707,0.0793052,0.317221,0,0.0793052,0.237915,0.555136,0,0.317221,0.0793052,0.317221,0.555136,0,0,0,0,0.0793052
591,cabbage,2.28274,0.280337,0.0400481,0,0.800962,0.360433,0,0.0600721,0,0.260313,0.160192,0.160192,0,0,0,0,0.160192
592,store,1.29987,0,0.928477,0,0,0,0,0,0,0,0.371391,0,0,0,0,0,0
593,burger,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
594,jars,2.51531,0.171499,0.114332,0,0.114332,0.285831,0.342997,0,0,0.285831,0.285831,0.171499,0,0,0,0,0.743161
595,resume,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,crops,1.0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999083,0.0428178,0
597,buffets,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598,calamari,1.98777,0,0,0,0.441726,0.331295,0.773021,0,0.220863,0.220863,0,0,0,0,0,0,0
599,rinds,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600,dulfer,1.66667,0,0,0,0,0.166667,0,0,0,0,0.5,0.833333,0,0,0,0,0.166667
601,cherries,1.56893,0,0,0,0.196116,0,0,0,0,0.784465,0,0,0,0,0,0,0.588348
602,wine,2.82843,0.424264,0.424264,0,0.282843,0.424264,0,0,0,0.424264,0.141421,0.282843,0,0,0,0.282843,0.141421
603,spinach,2.27571,0.22507,0,0,0.775242,0.22507,0,0.100031,0,0.425133,0.125039,0.275086,0,0,0,0,0.125039
604,red-hot,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605,one-race,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
606,puffball,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,popgun,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608,invertebrates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609,herring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,bite,2.1148,0.626608,0,0,0,0,0,0.234978,0,0.39163,0.313304,0,0,0,0,0.548282,0
611,tartare,1.91443,0.0490881,0,0,0,0,0.490881,0.736321,0.441793,0,0.0981761,0.0981761,0,0,0,0,0
612,thimble,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
613,eulepidotis,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
614,neopolitan,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
615,zazen,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616,puffs,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
617,waffle,2.3301,0,0.450988,0,0,0,0.450988,0.526152,0,0,0.150329,0.450988,0,0,0,0,0.300658
618,jar,2.85176,0.190117,0.380235,0,0.126745,0.126745,0.316862,0.190117,0,0.25349,0.443607,0.25349,0,0,0,0,0.570352
619,stewed,2.13621,0.593391,0,0,0.0593391,0.0593391,0,0.178017,0.593391,0.474713,0,0.178017,0,0,0,0,0
620,hominy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
621,flipboard,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622,bad-tempered,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
623,trishula,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
624,antona,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
625,layers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,bark,1.41421,0,0,0,0,0,0,0,0,0.707107,0,0,0,0,0,0.707107,0
627,muffin,1.42915,0,0,0,0.310685,0.186411,0,0,0,0,0,0,0,0,0,0,0.932055
628,curd,2.54408,0.130466,0,0,0.521862,0.521862,0,0,0,0.260931,0.0652328,0.326164,0,0.326164,0,0,0.391397
629,baker,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,brandon,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,yoghurt,1.47573,0,0,0,0,0.105409,0.843274,0,0,0.527046,0,0,0,0,0,0,0
632,chickpea,1.69706,0,0,0,0.707107,0.424264,0,0,0,0.565685,0,0,0,0,0,0,0
633,biped,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
634,toady,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635,a.b.c.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
636,perry,1.31306,0,0,0,0,0,0,0,0,0,0,0,0,0.919145,0.393919,0,0
637,green,1.60357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801784,0.267261,0.534522
638,arugula,1.61156,0.0424094,0,0,0.933008,0.212047,0,0.254457,0,0.127228,0.0424094,0,0,0,0,0,0
639,herbs,2.59973,0.0928477,0,0,0.464238,0.278543,0,0,0,0.371391,0,0,0,0.371391,0.557086,0.278543,0.185695
640,tons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
641,frock,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
642,linguine,1.46059,0,0,0,0.365148,0.912871,0,0,0,0.182574,0,0,0,0,0,0,0
643,biscotti,1.26491,0,0,0,0,0.948683,0,0,0,0,0,0,0,0,0,0,0.316228
644,chiles,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645,dayna,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
646,berry,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,couscous,2.08324,0.177297,0,0,0.753512,0.576215,0,0.132973,0,0.132973,0.132973,0,0,0,0.0886484,0,0.0886484
648,lasagna,2.62222,0.203951,0.0582717,0,0.437037,0.553581,0.262222,0.0291358,0.0291358,0.524445,0.116543,0.291358,0,0,0,0,0.116543
649,catching,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,farmed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
651,scherpenzeel,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
652,chakram,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
653,apeiron,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
654,hawkers,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655,bottle,1.81164,0.452911,0.792594,0,0,0,0,0,0,0,0.339683,0,0,0,0,0,0.226455
656,flourless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,potluck,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,bisphosphonate,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659,chucking,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
660,omelette,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
661,watermelon,2.2784,0.408944,0.116841,0,0.701047,0.0584206,0,0.0584206,0,0.408944,0.175262,0,0,0,0,0,0.350524
662,nutters,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
663,parrothead,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
664,majik,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665,bodyboard,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
666,nonbeliever,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667,peppery,1.71499,0,0,0,0.685994,0.514496,0,0,0,0.514496,0,0,0,0,0,0,0
668,planting,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
669,usda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
670,pint,2.55556,0.222222,0.333333,0,0.111111,0,0,0.444444,0,0.555556,0.111111,0.444444,0,0,0,0,0.333333
671,gras,1.41421,0.235702,0,0.942809,0,0,0,0,0.235702,0,0,0,0,0,0,0,0
672,drinks,2.26112,0.137038,0.479632,0.274075,0.0685189,0.0685189,0.753708,0,0,0.137038,0,0.274075,0,0,0,0,0.0685189
673,dip,1.73205,0.288675,0,0,0,0.288675,0,0,0,0.866025,0,0,0,0,0,0,0.288675
674,refried,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,veal,2.27909,0.779688,0,0,0,0.059976,0.179928,0.419832,0.239904,0.119952,0.059976,0.29988,0,0,0,0.119952,0
676,wasabi,1.4,0,0,0,0,0.8,0,0,0,0.6,0,0,0,0,0,0,0
677,harvesting,1.69706,0,0,0,0,0,0,0,0,0.424264,0,0,0,0,0.707107,0.565685,0
678,paella,1.80014,0,0,0,0.168763,0.843816,0.450035,0,0.225018,0.0562544,0,0,0,0,0,0,0.0562544
679,stove,1.37199,0,0,0,0,0,0,0,0,0.514496,0,0,0,0,0,0,0.857493
680,hostess,1.38675,0,0.5547,0,0,0,0.83205,0,0,0,0,0,0,0,0,0,0
681,curried,2.49878,0.312348,0,0,0.312348,0.390434,0,0.312348,0.390434,0.0780869,0.0780869,0.624695,0,0,0,0,0
682,croutons,2.19538,0,0.104542,0,0.365896,0.784063,0,0,0.104542,0.156813,0.0522708,0.365896,0,0,0,0,0.261354
683,tablespoons,2.10042,0.280056,0,0,0.280056,0.420084,0,0,0,0.70014,0,0,0,0,0,0,0.420084
684,cheeses,2.36268,0.450035,0,0,0.0562544,0.225018,0,0.450035,0,0.168763,0.168763,0.675053,0,0,0,0,0.168763
685,lobsters,1.82036,0.560112,0,0,0,0,0,0.140028,0,0.420084,0,0,0,0,0,0.70014,0
686,buckets,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
687,candle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,frozen,2.12132,0.353553,0,0,0,0,0,0,0,0.707107,0,0,0,0,0.353553,0.353553,0.353553
689,packaged,2.319,0.210819,0.527046,0,0,0,0.421637,0,0,0.421637,0.210819,0,0,0,0,0,0.527046
690,butterscotch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
691,badry,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
692,cattle,1.26491,0.316228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948683,0
693,saunders,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694,mason,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
695,pakad,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
696,case-study,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697,snarly,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698,plum,1.58424,0,0,0,0.19803,0,0,0,0,0.693103,0,0,0,0,0,0,0.693103
699,smoked,2.63393,0.729397,0.162088,0,0,0.040522,0.20261,0.243132,0.20261,0.0810441,0.20261,0.445742,0,0.162088,0,0.162088,0
700,mixture,1.98292,0.291606,0,0,0.0583212,0.174964,0,0,0,0.524891,0.174964,0,0,0,0,0,0.758175
701,rib,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,ketchup,2.47383,0.046676,0.280056,0,0.23338,0.653464,0,0,0.140028,0.186704,0.186704,0.560112,0,0,0,0,0.186704
703,kimchi,1.71791,0,0,0,0,0.624695,0.468521,0,0,0.624695,0,0,0,0,0,0,0
704,sourdough,1.63299,0,0,0,0,0,0,0,0.408248,0.816497,0,0,0,0,0,0,0.408248
705,delicacy,1.41421,0.707107,0,0,0,0,0.707107,0,0,0,0,0,0,0,0,0,0
706,wholesaler,1.09454,0,0.0995037,0.995037,0,0,0,0,0,0,0,0,0,0,0,0,0
707,kraft,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708,pomander,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709,mountebank,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
710,chopsticks,1.13137,0,0,0,0,0.141421,0.989949,0,0,0,0,0,0,0,0,0,0
711,tamarind,1.34164,0,0,0,0,0.894427,0,0,0,0.447214,0,0,0,0,0,0,0
712,cranberry,2.13809,0.267261,0,0,0.534522,0.534522,0,0,0,0.267261,0,0,0,0,0,0,0.534522
713,tarragon,1.41421,0,0,0,0,0.707107,0,0,0,0.707107,0,0,0,0,0,0,0
714,okra,2.05848,0.623783,0,0,0.249513,0.249513,0,0.623783,0,0.311891,0,0,0,0,0,0,0
715,prune,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716,raspberry,1.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.8
717,baking,1.55938,0.14994,0.179928,0,0.089964,0.089964,0,0,0,0.089964,0,0,0,0,0,0,0.959616
718,fudge,1.15079,0,0,0,0,0,0,0,0,0,0,0.164399,0,0,0,0,0.986394
719,made,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
720,lemonade,2.37232,0.107833,0.431331,0,0.215666,0.107833,0,0,0.323498,0.107833,0,0.215666,0.107833,0,0,0,0.754829
721,peanut,3.01102,0.244137,0.0813788,0,0.0813788,0.0813788,0.488273,0.244137,0,0.488273,0.162758,0.325515,0,0.406894,0,0.162758,0.244137
722,thanksgiving,1.73205,0.57735,0,0,0,0,0,0,0,0.57735,0.57735,0,0,0,0,0,0
723,teppanyaki,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
724,pig,1.76141,0.53376,0,0,0,0,0.160128,0,0,0.0533761,0.213504,0,0,0,0,0.800641,0
725,sashimi,1.01904,0,0,0,0,0,0.999815,0,0,0.0192272,0,0,0,0,0,0,0
726,jetsetter,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
727,campero,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728,tostadas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
729,fruitcake,2.12132,0,0,0,0,0,0,0,0.707107,0.353553,0.353553,0.353553,0,0,0,0,0.353553
730,lb.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
731,cotton,1.46728,0.251533,0,0,0,0,0,0,0,0,0,0,0,0.293455,0.922288,0,0
732,making,1.28745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936329,0.351123,0
733,mustard,1.74471,0.0793052,0,0,0.118958,0.118958,0,0.118958,0,0.15861,0,0,0,0.951662,0.118958,0,0.0793052
734,sugary,1.66667,0.666667,0,0,0,0.666667,0,0,0.333333,0,0,0,0,0,0,0,0
735,faygo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736,gorging,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
737,herb,1.52053,0,0,0,0,0,0,0,0,0.268328,0,0,0,0.894427,0.357771,0,0
738,burrito,2.32559,0,0.521253,0.400963,0,0.0400963,0.160385,0.120289,0.681638,0.0801927,0.120289,0.200482,0,0,0,0,0
739,seared,2.06559,0.645497,0,0,0,0,0,0.129099,0.516398,0.387298,0,0.387298,0,0,0,0,0
740,shop,1.46345,0.127257,0.954427,0.0636285,0,0,0.0636285,0,0,0,0.254514,0,0,0,0,0,0
741,arla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
742,cooks,2.94174,0.245145,0.343203,0,0.147087,0.147087,0.637377,0.294174,0,0.245145,0.343203,0.196116,0,0,0,0.245145,0.0980581
743,avocado,1.72018,0.0905357,0,0,0.950625,0.135804,0,0.181071,0.0905357,0.0905357,0.0452679,0,0,0,0,0,0.135804
744,abdiqasim,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
745,spoon,2.4623,0.386244,0.144841,0,0.144841,0.241402,0,0.289683,0,0.724207,0.289683,0.241402,0,0,0,0,0
746,stale,1.60357,0,0.534522,0,0,0,0,0,0,0.267261,0,0.801784,0,0,0,0,0
747,save,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
748,mammals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749,spawning,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
750,aside,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
751,today,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,pickers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
753,eating,2.21565,0.451335,0.143607,0,0.0615457,0.0410305,0.123091,0.0410305,0,0.205152,0.102576,0.143607,0,0,0,0.82061,0.082061
754,chicharrones,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
755,beer,2.19128,0,0.702864,0.413449,0,0.16538,0.289414,0,0,0,0.124035,0.454794,0,0,0,0,0.0413449
756,feed,1.08621,0.0665027,0,0,0,0,0,0,0,0,0,0,0,0,0.0221676,0.99754,0
757,pilaf,1.49256,0,0,0,0.199007,0.398015,0,0,0,0,0,0,0,0,0.895533,0,0
758,press,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759,flower,2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0
760,knife,1.34164,0.894427,0,0,0,0,0,0,0,0,0.447214,0,0,0,0,0,0
761,carton,1.46059,0,0,0,0,0,0,0,0,0,0.182574,0.912871,0,0,0,0,0.365148
762,marinade,1.86763,0.207514,0,0,0.276686,0.415029,0,0.830057,0,0.138343,0,0,0,0,0,0,0
763,overcooked,1.8,0.4,0,0,0,0.8,0,0.2,0.4,0,0,0,0,0,0,0,0
764,poultry,1.29987,0.371391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928477,0
765,donatos,1.40556,0,0.780869,0,0,0,0,0,0.624695,0,0,0,0,0,0,0,0
766,aroma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,pops,1.78208,0,0.524142,0,0,0,0.733799,0,0,0.104828,0,0,0,0,0,0,0.419314
768,uncommercial,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
769,shallop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
770,grillz,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
771,weet,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,newsfeed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
773,egoless,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,wussy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775,ronzoni,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
776,potpourri,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777,free-tailed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
778,kabobs,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
779,margaritas,1.28745,0,0,0,0,0.351123,0,0,0.936329,0,0,0,0,0,0,0,0
780,sodas,2.10494,0.526235,0.263117,0,0,0.175412,0,0,0.350823,0.0877058,0,0.701646,0,0,0,0,0
781,bouquet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,cineaste,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783,1950s-style,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784,coelurosaur,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
785,indehiscent,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
786,chestnuts,1.94028,0.848875,0,0,0.363803,0.121268,0,0.242536,0,0.242536,0.121268,0,0,0,0,0,0
787,convenience,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,chefs,1.50756,0,0.301511,0,0.301511,0,0.904534,0,0,0,0,0,0,0,0,0,0
789,olives,1.93733,0.341882,0,0,0.797724,0.341882,0,0,0,0.341882,0.113961,0,0,0,0,0,0
790,terrine,2.12132,0.353553,0,0,0,0.353553,0,0.707107,0.353553,0,0,0.353553,0,0,0,0,0
791,yorkie,1.1767,0,0,0,0,0,0.980581,0,0,0,0,0,0.196116,0,0,0,0
792,cutlery,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793,cold,1.89624,0.437595,0,0,0,0,0,0,0,0.29173,0,0,0,0,0.729325,0.437595,0
794,prawn,1.34164,0.894427,0,0,0,0,0,0,0,0.447214,0,0,0,0,0,0,0
795,mint,1.75,0.125,0,0,0.375,0.125,0,0,0,0.875,0,0,0,0,0,0,0.25
796,chilies,2.33513,0.274721,0,0,0.412082,0.274721,0,0,0.274721,0.549442,0,0,0,0.549442,0,0,0
797,tamale,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798,cucumber,2.22091,0.24262,0.0373262,0,0.765186,0.391925,0,0.167968,0,0.391925,0.0559893,0.111979,0,0,0,0,0.0559893
799,refrigerated,1.69775,0,0.485071,0,0,0,0,0,0,0,0.485071,0,0,0,0,0,0.727607
800,chef,1.99323,0,0.379663,0.474579,0.0949158,0,0.759326,0.0949158,0,0,0,0,0,0,0,0,0.189832
801,thyme,1.41421,0,0,0,0,0.707107,0,0,0,0.707107,0,0,0,0,0,0,0
802,corking,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803,chaat,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
804,rebuilder,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805,muffins,2.53846,0.230769,0.230769,0,0.384615,0.230769,0,0,0,0.0769231,0.307692,0.461538,0,0,0,0,0.615385
806,cookbook,2.49101,0.226455,0.226455,0.452911,0.226455,0,0,0,0,0.566139,0,0.452911,0,0,0,0,0.339683
807,penne,1.26491,0,0,0,0,0.948683,0,0,0.316228,0,0,0,0,0,0,0,0
808,aioli,1.82574,0,0,0,0.547723,0.730297,0,0,0.182574,0.365148,0,0,0,0,0,0,0
809,flavored,2.26694,0.365636,0.146254,0,0.146254,0,0,0,0.585018,0,0.0731272,0.146254,0,0.146254,0,0,0.658145
810,focaccia,2.87764,0.0701862,0.280745,0,0.421117,0.421117,0,0.491304,0.280745,0.0701862,0.280745,0.280745,0,0,0,0,0.280745
811,parmesan,2.28831,0,0,0,0.190693,0.572078,0,0.572078,0,0.381385,0,0.286039,0,0,0,0,0.286039
812,distro,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
813,islamica,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
814,loudmouth,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
815,pickled,2.61939,0.638877,0,0,0.319438,0.191663,0.447214,0.319438,0,0.255551,0.127775,0.0638877,0,0,0,0.255551,0
816,recipes,2.68191,0.383131,0.335239,0,0.191565,0.287348,0,0,0.0478913,0.622587,0.335239,0.191565,0,0,0,0,0.287348
817,cauliflower,1.68763,0.337526,0,0,0.225018,0.112509,0,0.112509,0,0.90007,0,0,0,0,0,0,0
818,popeyes,1.94145,0.693375,0.416025,0.5547,0,0,0,0,0.138675,0,0,0.138675,0,0,0,0,0
819,starchy,1.4,0,0,0,0.6,0,0,0,0,0.8,0,0,0,0,0,0,0
